"Дата","Цена","Откр.","Макс.","Мин.","Объём","Изм. %"
"07.09.2021","73,2829","72,9965","73,3836","72,9249","","0,39%"
"06.09.2021","72,9965","72,7310","73,0583","72,7222","","0,37%"
"03.09.2021","72,7310","72,8758","72,9285","72,5841","","-0,20%"
"02.09.2021","72,8758","72,9640","73,0525","72,7032","","-0,12%"
"01.09.2021","72,9640","73,2274","73,2905","72,8046","","-0,36%"
"31.08.2021","73,2274","73,5048","73,5062","73,2035","","-0,38%"
"30.08.2021","73,5048","73,5902","73,6822","73,4352","","-0,06%"
"27.08.2021","73,5503","74,0789","74,1983","73,5448","","-0,92%"
"26.08.2021","74,2299","74,0996","74,4626","73,9412","","0,40%"
"25.08.2021","73,9352","73,8391","74,0894","73,6679","","0,27%"
"24.08.2021","73,7360","74,0175","74,0500","73,7228","","-0,56%"
"23.08.2021","74,1489","74,0186","74,1906","74,0173","","-0,16%"
"20.08.2021","74,2646","74,1926","74,5781","74,1926","","0,13%"
"19.08.2021","74,1661","74,0347","74,3458","74,0199","","0,46%"
"18.08.2021","73,8237","73,4047","73,8640","73,3572","","0,34%"
"17.08.2021","73,5720","73,4278","73,6225","73,3534","","0,45%"
"16.08.2021","73,2434","73,3934","73,4915","73,2375","","0,03%"
"13.08.2021","73,2193","73,6186","73,6267","73,1743","","-0,53%"
"12.08.2021","73,6110","73,4633","73,6746","73,3668","","0,32%"
"11.08.2021","73,3795","73,9367","74,1367","73,3563","","-0,74%"
"10.08.2021","73,9234","73,5810","74,0438","73,5190","","0,31%"
"09.08.2021","73,6921","73,5484","73,6999","73,3749","","0,32%"
"06.08.2021","73,4602","73,0759","73,5033","73,0071","","0,51%"
"05.08.2021","73,0848","73,1619","73,2799","73,0025","","-0,08%"
"04.08.2021","73,1440","72,8583","73,2903","72,7248","","0,27%"
"03.08.2021","72,9504","72,9035","73,1885","72,7950","","-0,13%"
"02.08.2021","73,0467","73,1806","73,2176","72,6921","","-0,13%"
"30.07.2021","73,1409","73,3381","73,4310","72,8343","","-0,01%"
"29.07.2021","73,1489","73,2608","73,3425","73,0197","","-0,47%"
"28.07.2021","73,4968","73,6728","73,8333","73,3982","","-0,33%"
"27.07.2021","73,7395","73,8203","73,9364","73,5966","","0,13%"
"26.07.2021","73,6405","74,0210","74,2617","73,6203","","-0,14%"
"23.07.2021","73,7426","73,7149","73,8314","73,5240","","0,06%"
"22.07.2021","73,6974","73,8286","73,9555","73,6070","","-0,42%"
"21.07.2021","74,0119","74,4587","74,5590","73,9118","","-0,47%"
"20.07.2021","74,3593","74,5680","74,7058","74,3000","","-0,39%"
"19.07.2021","74,6509","74,2438","74,7698","74,2323","","0,77%"
"16.07.2021","74,0840","74,3140","74,3140","73,9770","","-0,37%"
"15.07.2021","74,3597","74,2049","74,4376","74,0692","","0,37%"
"14.07.2021","74,0830","74,2088","74,2727","73,9634","","-0,32%"
"13.07.2021","74,3195","74,3425","74,3945","73,8972","","-0,16%"
"12.07.2021","74,4354","74,4563","74,7762","74,3320","","0,11%"
"09.07.2021","74,3555","74,5168","74,7037","74,1805","","-0,56%"
"08.07.2021","74,7731","74,9080","75,3361","74,6445","","0,09%"
"07.07.2021","74,7066","74,1933","74,9029","73,9450","","0,35%"
"06.07.2021","74,4429","73,2464","74,5318","73,1803","","1,32%"
"05.07.2021","73,4725","73,3363","73,5955","73,2409","","0,29%"
"02.07.2021","73,2570","73,4539","73,7773","73,1565","","-0,21%"
"01.07.2021","73,4087","73,1925","73,5094","72,8178","","0,35%"
"30.06.2021","73,1522","72,7928","73,2169","72,6502","","0,53%"
"29.06.2021","72,7672","72,2542","72,8704","72,2535","","0,90%"
"28.06.2021","72,1155","72,2200","72,2860","72,1066","","-0,12%"
"25.06.2021","72,2047","72,1663","72,2695","72,0417","","-0,16%"
"24.06.2021","72,3227","72,4993","72,5133","72,1377","","-0,39%"
"23.06.2021","72,6076","72,8787","72,8788","72,3529","","-0,38%"
"22.06.2021","72,8844","73,0850","73,2912","72,8247","","-0,35%"
"21.06.2021","73,1372","72,9883","73,3248","72,9104","","0,44%"
"18.06.2021","72,8175","72,3759","72,8593","72,0935","","0,68%"
"17.06.2021","72,3255","72,6117","72,6473","72,0933","","-0,38%"
"16.06.2021","72,6047","72,1510","72,6810","71,6702","","0,59%"
"15.06.2021","72,1801","71,9120","72,3476","71,7391","","0,11%"
"14.06.2021","72,1015","72,0819","72,3500","72,0421","","-0,02%"
"11.06.2021","72,1126","71,7292","72,2550","71,5630","","0,47%"
"10.06.2021","71,7738","72,2573","72,2573","71,7049","","-0,74%"
"09.06.2021","72,3117","72,2188","72,3708","72,0030","","0,03%"
"08.06.2021","72,2935","72,8754","72,9074","72,2733","","-0,72%"
"07.06.2021","72,8164","72,9192","73,0483","72,7664","","0,04%"
"04.06.2021","72,7878","73,3098","73,3180","72,7742","","-0,62%"
"03.06.2021","73,2447","73,2377","73,3403","73,0530","","0,13%"
"02.06.2021","73,1472","73,5857","73,7045","73,1132","","-0,49%"
"01.06.2021","73,5110","73,2636","73,6738","73,1205","","0,10%"
"31.05.2021","73,4341","73,3293","73,4720","73,2502","","0,37%"
"28.05.2021","73,1646","73,5933","73,6945","73,1646","","-0,44%"
"27.05.2021","73,4885","73,5638","73,5822","73,3270","","-0,02%"
"26.05.2021","73,5012","73,3518","73,7124","73,3411","","0,00%"
"25.05.2021","73,5014","73,3611","73,5611","73,2099","","0,04%"
"24.05.2021","73,4700","73,5999","73,8438","73,4273","","-0,21%"
"21.05.2021","73,6222","73,5383","73,6686","73,3656","","0,14%"
"20.05.2021","73,5218","73,6896","73,7810","73,4623","","-0,34%"
"19.05.2021","73,7722","73,6437","73,8798","73,5487","","0,08%"
"18.05.2021","73,7118","73,7099","73,9400","73,5638","","-0,12%"
"17.05.2021","73,8023","73,8937","74,1075","73,7625","","-0,28%"
"14.05.2021","74,0079","73,9795","74,0653","73,7367","","-0,06%"
"13.05.2021","74,0554","74,4115","74,5024","73,8389","","-0,79%"
"12.05.2021","74,6465","74,1154","74,6682","73,9320","","0,72%"
"11.05.2021","74,1117","74,2380","74,3075","73,8390","","-0,32%"
"10.05.2021","74,3512","73,6910","74,3513","73,5555","","0,75%"
"07.05.2021","73,7955","74,3114","74,3135","73,5504","","-0,60%"
"06.05.2021","74,2400","74,7727","74,7825","74,2081","","-0,83%"
"05.05.2021","74,8614","74,8817","74,9908","74,6075","","0,00%"
"04.05.2021","74,8595","75,1859","75,3481","74,7284","","-0,46%"
"30.04.2021","75,2073","74,5422","75,2363","74,5074","","0,77%"
"29.04.2021","74,6300","74,4498","74,7304","74,2151","","0,30%"
"28.04.2021","74,4065","74,9507","74,9970","74,3648","","-0,67%"
"27.04.2021","74,9065","75,0820","75,1489","74,7897","","-0,13%"
"26.04.2021","75,0048","74,8592","75,1055","74,6468","","0,03%"
"23.04.2021","74,9806","75,1611","75,2581","74,6812","","-0,59%"
"22.04.2021","75,4239","76,6829","76,6853","75,2482","","-1,56%"
"21.04.2021","76,6218","76,7572","77,0138","76,3572","","-0,25%"
"20.04.2021","76,8116","76,1329","77,0422","75,9461","","0,59%"
"19.04.2021","76,3583","76,1267","76,4365","76,0341","","0,70%"
"16.04.2021","75,8268","75,9991","76,0446","75,3355","","-0,67%"
"15.04.2021","76,3372","77,1213","77,5003","76,1159","","0,60%"
"14.04.2021","75,8828","75,5451","75,9595","75,4927","","-0,07%"
"13.04.2021","75,9373","77,3836","77,5298","75,8361","","-1,85%"
"12.04.2021","77,3698","77,5479","77,7246","77,0863","","-0,03%"
"09.04.2021","77,3964","77,1468","77,4650","77,0543","","0,70%"
"08.04.2021","76,8609","76,8713","77,3710","76,6469","","-0,15%"
"07.04.2021","76,9759","77,4451","78,0207","76,8872","","-0,37%"
"06.04.2021","77,2618","76,2596","77,3281","76,1915","","1,14%"
"05.04.2021","76,3881","76,4563","76,7152","76,0163","","-0,17%"
"02.04.2021","76,5160","76,1073","76,5160","75,9329","","0,33%"
"01.04.2021","76,2673","75,6500","76,4267","75,6493","","0,75%"
"31.03.2021","75,6987","75,8512","75,8783","75,2353","","-0,20%"
"30.03.2021","75,8495","75,4640","76,1723","75,4606","","0,24%"
"29.03.2021","75,6648","75,7698","76,0998","75,5728","","0,00%"
"26.03.2021","75,6633","75,8623","76,1875","75,6101","","-0,69%"
"25.03.2021","76,1870","76,3019","76,5839","75,7438","","-0,51%"
"24.03.2021","76,5795","76,6242","76,6440","75,7161","","0,26%"
"23.03.2021","76,3799","75,2078","76,3965","75,1212","","1,94%"
"22.03.2021","74,9227","74,3970","75,0791","74,3418","","1,08%"
"19.03.2021","74,1213","74,4060","74,4342","73,7650","","-0,26%"
"18.03.2021","74,3129","73,6095","74,3989","73,4488","","0,93%"
"17.03.2021","73,6311","73,0552","74,1925","72,9935","","1,04%"
"16.03.2021","72,8728","72,9298","73,0556","72,5404","","0,08%"
"15.03.2021","72,8170","73,4262","73,4406","72,8170","","-0,70%"
"12.03.2021","73,3335","73,5659","73,7261","73,2348","","0,04%"
"11.03.2021","73,3037","73,6618","73,8572","73,1935","","-0,41%"
"10.03.2021","73,6031","74,0919","74,1268","73,6005","","-0,41%"
"09.03.2021","73,9083","74,2287","74,5191","73,7870","","-0,43%"
"05.03.2021","74,2287","74,7030","74,7585","74,1230","","-0,63%"
"04.03.2021","74,7030","73,8005","74,9435","73,3583","","0,98%"
"03.03.2021","73,9755","73,9228","74,0529","73,4099","","0,22%"
"02.03.2021","73,8165","74,4741","74,7195","73,6246","","-0,48%"
"01.03.2021","74,1739","74,6196","74,6300","73,9062","","-0,60%"
"26.02.2021","74,6196","74,7301","74,9156","74,2633","","-0,15%"
"25.02.2021","74,7301","73,5305","74,8223","73,3677","","1,63%"
"24.02.2021","73,5305","74,3130","74,3130","73,4157","","-1,05%"
"22.02.2021","74,3130","74,0500","75,0445","74,0500","","0,35%"
"20.02.2021","74,0545","74,1116","74,1706","73,8806","","-0,08%"
"19.02.2021","74,1116","73,9036","74,1953","73,8043","","0,28%"
"18.02.2021","73,9036","73,7194","74,1567","73,5538","","0,25%"
"17.02.2021","73,7194","73,6533","74,1871","73,5556","","0,09%"
"16.02.2021","73,6533","73,3225","73,8965","73,1509","","0,45%"
"15.02.2021","73,3225","73,7114","73,7175","73,1566","","-0,53%"
"12.02.2021","73,7114","73,6155","74,4614","73,5170","","0,13%"
"11.02.2021","73,6155","73,9408","73,9450","73,5357","","-0,44%"
"10.02.2021","73,9408","73,8836","74,0047","73,6327","","0,08%"
"09.02.2021","73,8836","74,3034","74,3034","73,8723","","-0,56%"
"08.02.2021","74,3034","74,6528","74,6528","74,1570","","-0,47%"
"05.02.2021","74,6528","75,5065","75,5065","74,5365","","-1,13%"
"04.02.2021","75,5065","75,9423","76,0430","75,3199","","-0,57%"
"03.02.2021","75,9423","76,2240","76,2821","75,7821","","-0,37%"
"02.02.2021","76,2240","76,1354","76,2261","75,3236","","0,12%"
"01.02.2021","76,1354","75,7404","76,1860","75,3592","","0,52%"
"29.01.2021","75,7404","75,9592","76,3330","75,2508","","-0,29%"
"28.01.2021","75,9592","75,8464","76,4995","75,7025","","0,15%"
"27.01.2021","75,8464","75,0963","75,9664","74,8817","","1,00%"
"26.01.2021","75,0963","75,3460","75,7690","74,9556","","-0,33%"
"25.01.2021","75,3460","75,2899","75,8454","74,6421","","0,07%"
"22.01.2021","75,2899","73,8340","75,3530","73,8340","","1,97%"
"21.01.2021","73,8340","73,5241","74,0539","73,2524","","0,42%"
"20.01.2021","73,5241","73,6709","73,6800","73,2252","","-0,20%"
"19.01.2021","73,6709","74,0232","74,0232","73,6034","","-0,48%"
"18.01.2021","74,0232","73,6309","74,3643","73,6309","","0,53%"
"15.01.2021","73,6309","73,2179","73,8708","73,2100","","0,56%"
"14.01.2021","73,2179","73,7649","73,9952","73,1215","","-0,74%"
"13.01.2021","73,7649","73,5369","73,9703","73,3923","","0,31%"
"12.01.2021","73,5369","74,6691","74,6691","73,5057","","-1,52%"
"11.01.2021","74,6691","74,1636","74,9882","74,1545","","0,68%"
"08.01.2021","74,1636","73,9221","74,8097","73,8582","","0,33%"
"06.01.2021","73,9221","74,0283","74,1920","73,4184","","-0,14%"
"05.01.2021","74,0283","74,3051","75,1970","73,8609","","-0,37%"
"04.01.2021","74,3051","74,4121","74,4150","73,0857","","-0,14%"
"30.12.2020","74,4121","74,0354","74,9649","73,6495","","0,51%"
"29.12.2020","74,0354","73,7570","74,0882","73,3793","","0,38%"
"28.12.2020","73,7570","74,1956","74,1956","73,5498","","-0,59%"
"25.12.2020","74,1956","73,8873","74,2233","73,6338","","0,42%"
"24.12.2020","73,8873","75,0744","75,1465","73,8750","","-1,58%"
"23.12.2020","75,0744","75,8958","75,9100","74,7382","","-1,08%"
"22.12.2020","75,8958","74,8058","75,8983","74,8000","","1,46%"
"21.12.2020","74,8058","73,3477","75,4339","73,3464","","1,99%"
"18.12.2020","73,3477","72,8620","73,8658","72,8620","","0,67%"
"17.12.2020","72,8620","73,3497","73,3504","72,6629","","-0,66%"
"16.12.2020","73,3497","73,3824","73,7033","73,2609","","-0,04%"
"15.12.2020","73,3824","73,8683","73,8722","73,3256","","-0,66%"
"14.12.2020","73,8683","72,9572","73,9742","72,8020","","1,25%"
"11.12.2020","72,9572","73,0484","73,3939","72,9042","","-0,12%"
"10.12.2020","73,0484","73,8723","73,8915","72,9875","","-1,12%"
"09.12.2020","73,8723","73,5166","74,0410","73,1700","","0,48%"
"08.12.2020","73,5166","73,6484","73,8387","73,0598","","-0,18%"
"07.12.2020","73,6484","74,0634","74,5031","73,3032","","-0,56%"
"04.12.2020","74,0634","74,4431","74,4500","73,7716","","-0,51%"
"03.12.2020","74,4431","75,0718","75,3725","74,2960","","-0,84%"
"02.12.2020","75,0718","75,8453","75,9375","75,0718","","-1,02%"
"01.12.2020","75,8453","76,4033","76,4123","75,5635","","-0,73%"
"30.11.2020","76,4033","75,8605","76,5633","75,8084","","0,72%"
"27.11.2020","75,8605","75,7072","76,3024","75,6560","","0,20%"
"26.11.2020","75,7072","75,5406","75,7497","75,3270","","0,22%"
"25.11.2020","75,5406","75,4715","75,9678","75,3325","","0,09%"
"24.11.2020","75,4715","76,1755","76,1755","75,3620","","-0,92%"
"23.11.2020","76,1755","76,1924","76,5025","75,5883","","-0,02%"
"20.11.2020","76,1924","76,0553","76,2618","75,8693","","0,18%"
"19.11.2020","76,0553","76,0511","76,6023","76,0497","","0,01%"
"18.11.2020","76,0511","76,2305","76,3149","75,5415","","-0,24%"
"17.11.2020","76,2305","76,1698","76,6608","76,1371","","0,08%"
"16.11.2020","76,1698","77,4023","77,4023","76,1698","","-1,59%"
"13.11.2020","77,4023","77,3496","77,6973","77,1855","","0,07%"
"12.11.2020","77,3496","77,1139","77,5357","76,6478","","0,31%"
"11.11.2020","77,1139","76,5700","77,1805","76,0648","","0,71%"
"10.11.2020","76,5700","76,3064","76,8763","76,1413","","0,35%"
"09.11.2020","76,3064","77,4158","77,4158","75,7712","","-1,43%"
"06.11.2020","77,4158","77,0264","77,9096","76,9942","","0,51%"
"05.11.2020","77,0264","79,3552","79,3552","76,7948","","-2,93%"
"03.11.2020","79,3552","80,5386","80,5500","79,0757","","-1,47%"
"02.11.2020","80,5386","79,5257","80,9205","79,5257","","1,27%"
"30.10.2020","79,5257","78,8685","79,5680","78,7848","","0,83%"
"29.10.2020","78,8685","79,2242","79,5905","78,6219","","-0,45%"
"28.10.2020","79,2242","77,3059","79,2268","77,3059","","2,48%"
"27.10.2020","77,3059","76,4950","77,3084","76,2755","","1,06%"
"26.10.2020","76,4950","76,1235","76,6070","76,0220","","0,49%"
"23.10.2020","76,1235","76,6168","76,8063","76,1201","","-0,64%"
"22.10.2020","76,6168","76,7229","77,1922","76,3880","","-0,14%"
"21.10.2020","76,7229","77,3423","77,3423","76,5874","","-0,80%"
"20.10.2020","77,3423","77,6500","78,0559","77,2907","","-0,40%"
"19.10.2020","77,6500","77,8938","78,0495","77,4447","","-0,31%"
"16.10.2020","77,8938","78,0885","78,3478","77,7567","","-0,25%"
"15.10.2020","78,0885","77,6328","78,4517","77,6325","","0,59%"
"14.10.2020","77,6328","77,0491","77,7270","77,0491","","0,76%"
"13.10.2020","77,0491","77,1449","77,4149","76,8830","","-0,12%"
"12.10.2020","77,1449","76,7675","77,2465","76,7657","","0,49%"
"09.10.2020","76,7675","77,3714","77,3714","76,6833","","-0,78%"
"08.10.2020","77,3714","78,0320","78,0988","77,3003","","-0,85%"
"07.10.2020","78,0320","78,4490","78,4723","77,9158","","-0,53%"
"06.10.2020","78,4490","78,1055","78,6503","77,6405","","0,44%"
"05.10.2020","78,1055","78,1851","78,8535","77,8652","","-0,10%"
"02.10.2020","78,1851","77,3346","78,8023","77,3225","","1,10%"
"01.10.2020","77,3346","77,6319","77,6319","77,0253","","-0,38%"
"30.09.2020","77,6319","79,0732","79,3410","77,5793","","-1,82%"
"29.09.2020","79,0732","79,0566","79,9438","78,4795","","0,02%"
"28.09.2020","79,0566","78,2164","79,2906","78,1315","","1,07%"
"25.09.2020","78,2164","77,1487","78,4860","76,6545","","1,38%"
"24.09.2020","77,1487","77,0808","77,4752","76,9096","","0,09%"
"23.09.2020","77,0808","76,0992","77,0925","76,0992","","1,29%"
"22.09.2020","76,0992","76,1224","76,4473","75,7379","","-0,03%"
"21.09.2020","76,1224","75,7440","76,5350","75,5799","","0,50%"
"18.09.2020","75,7440","75,2033","75,7638","74,9502","","0,72%"
"17.09.2020","75,2033","74,9778","75,4382","74,9358","","0,30%"
"16.09.2020","74,9778","75,0223","75,0979","74,6624","","-0,06%"
"15.09.2020","75,0223","75,2574","75,3668","74,8622","","-0,31%"
"14.09.2020","75,2574","75,1000","75,5145","74,5940","","0,22%"
"11.09.2020","75,0956","75,2048","75,2048","74,7645","","-0,15%"
"10.09.2020","75,2048","75,3163","75,6695","74,6810","","-0,15%"
"09.09.2020","75,3163","76,2826","76,3873","75,2898","","-1,27%"
"08.09.2020","76,2826","75,7585","76,5688","75,7328","","0,69%"
"07.09.2020","75,7585","75,4087","76,2455","75,4087","","0,46%"